OrganizationIdentifier,OrganizationFormalName,MonitoringLocationIdentifier,MonitoringLocationName,MonitoringLocationTypeName,MonitoringLocationDescriptionText,HUCEightDigitCode,DrainageAreaMeasure/MeasureValue,DrainageAreaMeasure/MeasureUnitCode,ContributingDrainageAreaMeasure/MeasureValue,ContributingDrainageAreaMeasure/MeasureUnitCode,LatitudeMeasure,LongitudeMeasure,SourceMapScaleNumeric,HorizontalAccuracyMeasure/MeasureValue,HorizontalAccuracyMeasure/MeasureUnitCode,HorizontalCollectionMethodName,HorizontalCoordinateReferenceSystemDatumName,VerticalMeasure/MeasureValue,VerticalMeasure/MeasureUnitCode,VerticalAccuracyMeasure/MeasureValue,VerticalAccuracyMeasure/MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,CountryCode,StateCode,CountyCode,AquiferName,FormationTypeText,AquiferTypeName,ConstructionDateText,WellDepthMeasure/MeasureValue,WellDepthMeasure/MeasureUnitCode,WellHoleDepthMeasure/MeasureValue,WellHoleDepthMeasure/MeasureUnitCode,ProviderName
USGS-AK,USGS Alaska Water Science Center,USGS-603327150465401,SB00500901BACD1  011,Well,,19020302,,,,,60.55693247000000,-150.7838780000000,25000,5,seconds,Interpolated from MAP.,NAD83,294.81,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,19851031,73.4,ft,79,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603327150470001,SB00500901BACC3  012,Well,,19020302,,,,,60.55693250000000,-150.7855447000000,25000,5,seconds,Interpolated from MAP.,NAD83,303.2,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,,19900118,159.4,ft,161,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603327150483201,SB00500902BADC1  010,Well,,19020302,,,,,60.55693220000000,-150.8111014000000,25000,5,seconds,Interpolated from MAP.,NAD83,303.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1981,34,ft,34,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603327151064401,SB00501006BBCD2  002,Well,,19020302,,,,,60.55692990000000,-151.1144495000000,63360,10,seconds,Interpolated from MAP.,NAD83,75.00,feet,13,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19780512,94.0,ft,94.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603327151064901,SB00501006BBCB1  012,Well,,19020302,,,,,60.55692990000000,-151.1158384000000,25000,5,seconds,Interpolated from MAP.,NAD83,57.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19850905,43,ft,43,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603327151070101,SB00501001AADC1  009,Well,,19020302,,,,,60.55692990000000,-151.1191719000000,25000,5,seconds,Interpolated from MAP.,NAD83,238.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1970,30,ft,30,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603327151070501,SB00501001AACD2  007,Well,,19020302,,,,,60.55693000000000,-151.1202830000000,25000,5,seconds,Interpolated from MAP.,NAD83,221.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1969,80,ft,80,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603327151072701,SB00501101ABDC1  018,Well,,19020302,,,,,60.55693000000000,-151.1263944000000,25000,5,seconds,Interpolated from MAP.,NAD83,41.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19790811,131,ft,131,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603327151080701,SB00501101BACC1  007,Well,,19020302,,,,,60.55692990000000,-151.1375057000000,25000,5,seconds,Interpolated from MAP.,NAD83,41.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19820520,212,ft,212,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603328150464301,SB00500901BADA4  013,Well,,19020302,,,,,60.55721028000000,-150.7808223000000,25000,5,seconds,Interpolated from MAP.,NAD83,294.19,feet,.01,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19921014,73.4,ft,74,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603328150464601,SB00500901BADA2  013,Well,,19020302,,,,,60.55721027000000,-150.7816557000000,25000,5,seconds,Interpolated from MAP.,NAD83,282.38,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,,198010,70,ft,70,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603328150465801,SB00500901BACA1  010,Well: Test hole not completed as a well,,19020302,,,,,60.55721020000000,-150.7849892000000,25000,5,seconds,Interpolated from MAP.,NAD83,301.3,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,,197508,39.01,ft,39.01,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603328151040501,SB00501005ABCA1  017,Well,,19020302,,,,,60.55720767000000,-151.0702810000000,25000,5,seconds,Interpolated from MAP.,NAD83,139.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19780612,158,ft,158,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603328151041001,SB00501005ABCB1  016,Well,,19020302,,,,,60.55720767000000,-151.0716700000000,25000,5,seconds,Interpolated from MAP.,NAD83,139.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,197809,57,ft,57,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603328151041901,SB00501005BADB1  024,Well,,19020302,,,,,60.55720767000000,-151.0741700000000,25000,5,seconds,Interpolated from MAP.,NAD83,131.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1969,66,ft,66,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603328151042001,SB00501005BADA1  007,Well,,19020302,,,,,60.55720767000000,-151.0750035000000,63360,10,seconds,Interpolated from MAP.,NAD83,150.00,feet,12,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,173,ft,173,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603328151042701,SB00501005BACA1  021,Well,,19020302,,,,,60.55720768000000,-151.0763924000000,25000,5,seconds,Interpolated from MAP.,NAD83,123.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,198007,90,ft,90,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603328151043401,SB00501005BACB1  023,Well,,19020302,,,,,60.55720768000000,-151.0783370000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1982,60,ft,60,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603328151064001,SB00501106BBCA1  005,Well,,19020302,,,,,60.55720770000000,-151.1133384000000,25000,5,seconds,Interpolated from MAP.,NAD83,66.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19741123,76,ft,76,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603328151070001,SB00501001AADB4  008,Well,,19020302,,,,,60.55720770000000,-151.1188940000000,25000,5,seconds,Interpolated from MAP.,NAD83,254.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1967,36,ft,36,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603329150464501,SB00500901BADA1  013,Well,,19020302,,,,,60.55748800000000,-150.7813779000000,25000,5,seconds,Interpolated from MAP.,NAD83,279.8,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,197508,59.2,ft,59.2,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603329150464601,SB00500901BADA3  013,Well,,19020302,,,,,60.55748800000000,-150.7816557000000,25000,5,seconds,Interpolated from MAP.,NAD83,277.5,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,1979,35,ft,35,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603329150465101,SB00500901BADB1  015,Well: Test hole not completed as a well,,19020302,,,,,60.55748800000000,-150.7830447000000,25000,5,seconds,Interpolated from MAP.,NAD83,300.7,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,197508,71.3,ft,71.3,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603329151032801,SB00501005AADB1  013,Well,,19020302,,,,,60.55748540000000,-151.0600029000000,25000,5,seconds,Interpolated from MAP.,NAD83,221.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1980,195,ft,195,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603329151043001,SB00501005BACA2  021,Well,,19020302,,,,,60.55748550000000,-151.0772258000000,25000,5,seconds,Interpolated from MAP.,NAD83,123.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1991,,,,,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603329151063501,SB00501006BBDB1  025,Well,,19020302,,,,,60.55748550000000,-151.1119494000000,25000,5,seconds,Interpolated from MAP.,NAD83,74.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19740507,32,ft,32,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603329151065701,SB00501001AADB1  008,Well,,19020302,,,,,60.55748550000000,-151.1180608000000,25000,5,seconds,Interpolated from MAP.,NAD83,254.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,40.75,ft,40.75,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603329151070001,SB00501001AADB3  008,Well,,19020302,,,,,60.55748550000000,-151.1188940000000,25000,5,seconds,Interpolated from MAP.,NAD83,254.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1977,42,ft,42,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603329151070501,SB00501001AACA1  005,Well,,19020302,,,,,60.55748550000000,-151.1202830000000,25000,5,seconds,Interpolated from MAP.,NAD83,221.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1970,65,ft,65,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603330150434001,SB00500805BBDA1  003,Well,,19020302,,,,,60.55776620000000,-150.7299868000000,25000,5,seconds,Interpolated from MAP.,NAD83,172.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19800927,72,ft,72,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603330150434002,SB00500805BBDA2  003,Well,,19020302,,,,,60.55776620000000,-150.7299868000000,25000,5,seconds,Interpolated from MAP.,NAD83,172.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1992,72,ft,72,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603330150465301,SB00500901BABD2  009,Well,,19020302,,,,,60.55776580000000,-150.7836002000000,25000,5,seconds,Interpolated from MAP.,NAD83,336.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19810312,108,ft,108,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603330151043401,SB00501005BACB2  023,Well,,19020302,,,,,60.55776320000000,-151.0783370000000,25000,5,seconds,Interpolated from MAP.,NAD83,107.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19830617,64.5,ft,65,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603330151061701,SB00501006BACA1  031,Well,,19020302,,,,,60.55776328000000,-151.1069492000000,25000,5,seconds,Interpolated from MAP.,NAD83,74.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19841031,93,ft,93,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603330151064501,SB00501101CBCC1  005,Well,,19020302,,,,,60.54887417000000,-151.1450056000000,6000,10,seconds,Interpolated from MAP.,NAD83,50.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,25.0,ft,25.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603330151064502,SB00501101CBCC2  005,Well,,19020302,,,,,60.54887417000000,-151.1450056000000,6000,10,seconds,Interpolated from MAP.,NAD83,50.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19700101,282,ft,282,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603330151064701,SB00501006BBCA1  005,Well,,19020302,,,,,60.55776329000000,-151.1147273000000,63360,10,seconds,Interpolated from MAP.,NAD83,80.00,feet,12,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,110,ft,110,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603330151070101,SB00501001AADB2  008,Well,,19020302,,,,,60.55776329000000,-151.1191719000000,25000,5,seconds,Interpolated from MAP.,NAD83,254.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1969,36,ft,36,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603330151071501,SB00501101AACB1  013,Well,,19020302,,,,,60.55776330000000,-151.1230610000000,25000,5,seconds,Interpolated from MAP.,NAD83,41.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19860720,44,ft,44,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603331150372801,SB00500802ABAD1  004,Well,,19020302,,,,,60.55804440000000,-150.6266492000000,25000,5,seconds,Interpolated from MAP.,NAD83,246.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19790713,95,ft,95,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603331150372802,SB00500802ABAD2  004,Well,,19020302,,,,,60.55804440000000,-150.6266492000000,25000,5,seconds,Interpolated from MAP.,NAD83,246.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19850430,35,ft,35,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603331150470001,SB00500901BABC1  008,Well,,19020302,,,,,60.55804358000000,-150.7855448000000,25000,5,seconds,Interpolated from MAP.,NAD83,339.63,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,,19851213,120.4,ft,120.4,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603331151041301,SB00501005BAAD1  020,Well,,19020302,,,,,60.55804100000000,-151.0725034000000,25000,5,seconds,Interpolated from MAP.,NAD83,123.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1976,100,ft,100,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603331151042401,SB00501005BAAC2  019,Well,,19020302,,,,,60.55804100000000,-151.0755590000000,25000,5,seconds,Interpolated from MAP.,NAD83,115.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1990,82,ft,82,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603331151063501,SB00501006BBAD1  004,Well,,19020302,,,,,60.55804107000000,-151.1105605000000,63360,10,seconds,Interpolated from MAP.,NAD83,75.00,feet,12,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,20.0,ft,20.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603331151064601,SB00501006BBBC1  032,Well,,19020302,,,,,60.55804107000000,-151.1150050000000,25000,5,seconds,Interpolated from MAP.,NAD83,57.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19841121,35,ft,35,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603331151070901,SB00501001AABC1  004,Well,,19020302,,,,,60.55804108000000,-151.1213943000000,25000,5,seconds,Interpolated from MAP.,NAD83,230.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19830914,65,ft,69,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603331151135001,SB00501104BBBC1  003,Well,,19020302,,,,,60.55804070000000,-151.2327850000000,6000,10,seconds,Interpolated from MAP.,NAD83,83.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19540101,18.0,ft,18.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603331151142401,SB00501105ABAD1  004,Well,,19020302,,,,,60.55804060000000,-151.2422297000000,6000,10,seconds,Interpolated from MAP.,NAD83,80.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,,43.5,ft,43.5,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603332150424701,SB00500805ABAD1  002,Well,,19020302,,,,,60.55832180000000,-150.7152640000000,25000,5,seconds,Interpolated from MAP.,NAD83,230.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19840308,57,ft,57,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603332150464401,SB00500901BAAD4  006,Well,,19020302,,,,,60.55832140000000,-150.7811000000000,25000,5,seconds,Interpolated from MAP.,NAD83,300.4,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,,19900116,158,ft,160,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603332150464501,SB00500901BAAD1  006,Well,,19020302,,,,,60.55832140000000,-150.7813779000000,25000,5,seconds,Interpolated from MAP.,NAD83,301.,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,1979,33.1,ft,35,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603332150464502,SB00500901BAAD2  006,Well,,19020302,,,,,60.55832140000000,-150.7813779000000,25000,5,seconds,Interpolated from MAP.,NAD83,300.78,feet,.01,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,1980,106,ft,106,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603332150465301,SB00500901BAAC1  005,Well,,19020302,,,,,60.55832138000000,-150.7836002000000,25000,5,seconds,Interpolated from MAP.,NAD83,338.18,feet,.1,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19851114,126.9,ft,126.9,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603332150473601,SB00500902AAAD2  003,Well,,19020302,,,,,60.55832126000000,-150.7955452000000,25000,5,seconds,Interpolated from MAP.,NAD83,402.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19841030,255,ft,255,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603332150490101,SB00500902BBAC1  007,Well,,19020302,,,,,60.55832100000000,-150.8191574000000,25000,5,seconds,Interpolated from MAP.,NAD83,320.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1984,120,ft,120,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603332151041001,SB00501005ABBC1  014,Well,,19020302,,,,,60.55831879000000,-151.0716700000000,25000,5,seconds,Interpolated from MAP.,NAD83,139.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1978,62,ft,62,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603332151041901,SB00501005BAAC1  019,Well,,19020302,,,,,60.55831880000000,-151.0741702000000,25000,5,seconds,Interpolated from MAP.,NAD83,115.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1974,83,ft,83,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603332151055901,SB00501006BAAB1  020,Well,,19020302,,,,,60.55831880000000,-151.1019490000000,25000,5,seconds,Interpolated from MAP.,NAD83,74.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,,19851220,30,ft,30,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603332151065201,SB00501001AAAD2  003,Well,,19020302,,,,,60.55831890000000,-151.1166719000000,25000,5,seconds,Interpolated from MAP.,NAD83,221.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,1974,28,ft,28,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603332151071501,SB00501101AABC1  019,Well,,19020302,,,,,60.55831886000000,-151.1230610000000,25000,5,seconds,Interpolated from MAP.,NAD83,66.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Unconfined single aquifer,19850913,46,ft,46,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603332151073501,SB00501101BAAA1  004,Well,,19020302,,,,,60.55942998000000,-151.1322280000000,6000,10,seconds,Interpolated from MAP.,NAD83,50.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19660301,42.0,ft,42.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603332151073502,SB00501101BAAA2  004,Well,,19020302,,,,,60.55942998000000,-151.1322280000000,6000,10,seconds,Interpolated from MAP.,NAD83,50.00,feet,5,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19650901,20.0,ft,20.0,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603332151110401,SB00501103ABAB1  002,Well,,19020302,,,,,60.55902778000000,-151.1845000000000,25000,.5,seconds,Mapping grade GPS unit (handheld accuracy range 12 to 40 ft),NAD83,84.,feet,8,feet,Interpolated from topographic map.,NGVD29,US,02,122,Alaska unconsolidated-deposit aquifers,Quaternary System,Confined single aquifer,19860112,36,ft,36,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603333150464501,SB00500901BAAD3  006,Well,,19020302,,,,,60.55859919000000,-150.7813779000000,25000,5,seconds,Interpolated from MAP.,NAD83,300.6,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,,,19891206,85,ft,85,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603333150465701,SB00500901BABD1  009,Well,,19020302,,,,,60.55859920000000,-150.7847114000000,25000,5,seconds,Interpolated from MAP.,NAD83,342.4,feet,.1,feet,Level or other surveyed method.,NGVD29,US,02,122,,Quaternary System,,19820517,202.4,ft,202.4,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603333150473901,SB00500902AAAD1  003,Well,,19020302,,,,,60.55859900000000,-150.7963786000000,63360,10,seconds,Interpolated from MAP.,NAD83,400.00,feet,25,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19761001,209,ft,209,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603333151040801,SB00501005ABBC2  014,Well,,19020302,,,,,60.55859657000000,-151.0711145000000,25000,5,seconds,Interpolated from MAP.,NAD83,139.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,,,19860425,45,ft,45,ft,NWIS
USGS-AK,USGS Alaska Water Science Center,USGS-603333151062501,SB00501006BBAD2  004,Well,,19020302,,,,,60.55859660000000,-151.1091716000000,25000,5,seconds,Interpolated from MAP.,NAD83,74.,feet,10,feet,Interpolated from topographic map.,NGVD29,US,02,122,,Quaternary System,Confined single aquifer,19760923,74,ft,74,ft,NWIS
